order_id,payment_method,payment_gateway,payment_fee,cod_fee,refund_amount
ORD_067796,COD,,0.0,30.0,0.0
ORD_067797,COD,,0.0,28.0,0.0
ORD_067798,Credit Card,Razorpay,14.77,0.0,0.0
ORD_067799,Debit Card,Cashfree,11.06,0.0,0.0
ORD_067800,UPI,Razorpay,7.59,0.0,0.0
ORD_067801,Debit Card,Razorpay,26.18,0.0,1489.0
ORD_067802,COD,,0.0,0.0,0.0
ORD_067803,COD,,0.0,28.0,0.0
ORD_067804,COD,,0.0,30.0,0.0
ORD_067805,UPI,Razorpay,27.69,0.0,0.0
ORD_067806,COD,,0.0,28.0,0.0
ORD_067807,Credit Card,,13.1,0.0,0.0
ORD_067808,COD,,0.0,0.0,0.0
ORD_067809,COD,,0.0,30.0,0.0
ORD_067810,Credit Card,PayU,15.59,0.0,0.0
ORD_067811,COD,,0.0,28.0,0.0
ORD_067812,COD,,0.0,0.0,0.0
ORD_067813,COD,,0.0,27.0,0.0
ORD_067814,COD,,0.0,28.0,0.0
ORD_067815,COD,,0.0,25.0,0.0
ORD_067816,UPI,Razorpay,10.25,0.0,562.0
ORD_067817,COD,,0.0,30.0,0.0
ORD_067818,COD,,0.0,28.0,0.0
ORD_067819,Credit Card,PayU,5.44,0.0,0.0
ORD_067820,UPI,Cashfree,47.1,0.0,0.0
ORD_067821,COD,,0.0,28.0,0.0
ORD_067822,UPI,Razorpay,14.26,0.0,0.0
ORD_067823,Debit Card,Cashfree,57.57,0.0,0.0
ORD_067824,COD,,0.0,28.0,0.0
ORD_067825,Credit Card,Razorpay,6.13,0.0,0.0
ORD_067826,UPI,PayU,16.85,0.0,0.0
ORD_067827,Credit Card,Razorpay,24.07,0.0,0.0
ORD_067828,COD,,0.0,28.0,0.0
ORD_067829,COD,,0.0,25.0,0.0
ORD_067830,COD,,0.0,25.0,0.0
ORD_067831,UPI,Razorpay,21.47,0.0,0.0
ORD_067832,COD,,0.0,28.0,0.0
ORD_067833,COD,,0.0,28.0,1713.0
ORD_067834,COD,,0.0,28.0,0.0
ORD_067835,COD,,0.0,30.0,0.0
ORD_067836,Debit Card,Razorpay,2.9,0.0,0.0
ORD_067837,UPI,Cashfree,31.64,0.0,0.0
ORD_067838,Debit Card,Cashfree,18.11,0.0,0.0
ORD_067839,COD,,0.0,25.0,0.0
ORD_067840,COD,,0.0,28.0,0.0
ORD_067841,UPI,Razorpay,8.41,0.0,0.0
ORD_067842,COD,,0.0,30.0,0.0
ORD_067843,COD,,0.0,28.0,0.0
ORD_067844,COD,,0.0,28.0,336.0
ORD_067845,COD,,0.0,27.0,3960.0
ORD_067846,Credit Card,Razorpay,3.98,0.0,0.0
ORD_067847,COD,,0.0,30.0,0.0
ORD_067848,COD,,0.0,28.0,0.0
ORD_067849,Credit Card,Razorpay,12.1,0.0,0.0
ORD_067850,COD,,0.0,28.0,3010.0
ORD_067851,COD,,0.0,27.0,0.0
ORD_067852,COD,,0.0,25.0,0.0
ORD_067853,COD,,0.0,27.0,0.0
ORD_067854,UPI,Razorpay,11.89,0.0,0.0
ORD_067855,COD,,0.0,25.0,0.0
ORD_067856,Credit Card,Razorpay,18.59,0.0,0.0
ORD_067857,COD,,0.0,30.0,0.0
ORD_067858,UPI,Razorpay,27.79,0.0,0.0
ORD_067859,COD,,0.0,25.0,0.0
ORD_067860,UPI,Razorpay,14.42,0.0,0.0
ORD_067861,UPI,Razorpay,50.9,0.0,2194.0
ORD_067862,COD,,0.0,25.0,0.0
ORD_067863,COD,,0.0,25.0,0.0
ORD_067864,COD,,0.0,27.0,0.0
ORD_067865,COD,,0.0,0.0,0.0
ORD_067866,Credit Card,PayU,61.82,0.0,0.0
ORD_067867,UPI,Razorpay,11.07,0.0,0.0
ORD_067868,COD,,0.0,30.0,0.0
ORD_067869,UPI,Razorpay,66.17,0.0,0.0
ORD_067870,COD,,0.0,30.0,0.0
ORD_067871,COD,,0.0,25.0,0.0
ORD_067872,COD,,0.0,25.0,0.0
ORD_067873,Credit Card,PayU,14.26,0.0,0.0
ORD_067874,COD,,0.0,27.0,0.0
ORD_067875,COD,,0.0,28.0,966.0
ORD_067876,UPI,Razorpay,57.11,0.0,0.0
ORD_067877,COD,,0.0,30.0,0.0
ORD_067878,COD,,0.0,27.0,0.0
ORD_067879,Debit Card,PayU,9.58,0.0,0.0
ORD_067880,Credit Card,PayU,82.37,0.0,0.0
ORD_067881,COD,,0.0,25.0,1430.0
ORD_067882,COD,,0.0,25.0,0.0
ORD_067883,COD,,0.0,30.0,0.0
ORD_067884,Wallet,Razorpay,24.95,0.0,0.0
ORD_067885,Credit Card,Razorpay,12.97,0.0,0.0
ORD_067886,Credit Card,Cashfree,12.71,0.0,0.0
ORD_067887,Debit Card,Razorpay,67.69,0.0,3867.0
ORD_067888,COD,,0.0,30.0,0.0
ORD_067889,COD,,0.0,28.0,0.0
ORD_067890,COD,,0.0,25.0,0.0
ORD_067891,COD,,0.0,30.0,0.0
ORD_067892,COD,,0.0,27.0,0.0
ORD_067893,COD,,0.0,27.0,0.0
ORD_067894,COD,,0.0,28.0,0.0
ORD_067895,Credit Card,Razorpay,28.12,0.0,0.0
ORD_067896,Debit Card,Cashfree,45.78,0.0,0.0
ORD_067897,COD,,0.0,28.0,0.0
ORD_067898,Debit Card,Cashfree,13.34,0.0,0.0
ORD_067899,COD,,0.0,30.0,0.0
ORD_067900,Credit Card,Razorpay,38.75,0.0,0.0
ORD_067901,Debit Card,Razorpay,22.87,0.0,0.0
ORD_067902,COD,,0.0,25.0,0.0
ORD_067903,Debit Card,Razorpay,27.01,0.0,0.0
ORD_067904,COD,,0.0,28.0,0.0
ORD_067905,UPI,Razorpay,59.91,0.0,0.0
ORD_067906,COD,,0.0,30.0,0.0
ORD_067907,Debit Card,Razorpay,6.24,0.0,0.0
ORD_067908,COD,,0.0,25.0,1382.0
ORD_067909,COD,,0.0,30.0,0.0
ORD_067910,Debit Card,Cashfree,49.36,0.0,0.0
ORD_067911,Credit Card,Razorpay,15.5,0.0,966.0
ORD_067912,Wallet,Razorpay,14.14,0.0,0.0
ORD_067913,COD,,0.0,25.0,0.0
ORD_067914,COD,,0.0,0.0,0.0
ORD_067915,COD,,0.0,30.0,0.0
ORD_067916,COD,,0.0,0.0,0.0
ORD_067917,COD,,0.0,27.0,0.0
ORD_067918,COD,,0.0,28.0,0.0
ORD_067919,COD,,0.0,28.0,0.0
ORD_067920,COD,,0.0,28.0,0.0
ORD_067921,COD,,0.0,28.0,0.0
ORD_067922,UPI,Razorpay,25.21,0.0,0.0
ORD_067923,Credit Card,Cashfree,34.3,0.0,0.0
ORD_067924,UPI,Razorpay,27.76,0.0,0.0
ORD_067925,UPI,Cashfree,15.19,0.0,0.0
ORD_067926,UPI,Cashfree,18.92,0.0,0.0
ORD_067927,Wallet,Cashfree,30.98,0.0,0.0
ORD_067928,COD,,0.0,30.0,0.0
ORD_067929,Credit Card,Cashfree,7.79,0.0,0.0
ORD_067930,COD,,0.0,28.0,0.0
ORD_067931,UPI,Razorpay,46.18,0.0,0.0
ORD_067932,UPI,Razorpay,26.6,0.0,0.0
ORD_067933,COD,,0.0,28.0,0.0
ORD_067934,COD,,0.0,30.0,0.0
ORD_067935,COD,,0.0,27.0,0.0
ORD_067936,Debit Card,Cashfree,68.95,0.0,0.0
ORD_067937,COD,,0.0,28.0,0.0
ORD_067938,COD,,0.0,28.0,1288.0
ORD_067939,UPI,Cashfree,43.61,0.0,0.0
ORD_067940,UPI,PayU,15.03,0.0,0.0
ORD_067941,COD,,0.0,25.0,0.0
ORD_067942,Credit Card,PayU,17.12,0.0,0.0
ORD_067943,UPI,Razorpay,15.13,0.0,0.0
ORD_067944,Debit Card,Razorpay,19.29,0.0,0.0
ORD_067945,COD,,0.0,25.0,0.0
ORD_067946,UPI,Razorpay,11.79,0.0,0.0
ORD_067947,UPI,PayU,15.66,0.0,0.0
ORD_067948,COD,,0.0,27.0,0.0
ORD_067949,Credit Card,Cashfree,11.98,0.0,0.0
ORD_067950,UPI,PayU,38.8,0.0,0.0
ORD_067951,COD,,0.0,0.0,0.0
ORD_067952,Debit Card,Cashfree,19.9,0.0,0.0
ORD_067953,UPI,Cashfree,27.64,0.0,0.0
ORD_067954,COD,,0.0,30.0,0.0
ORD_067955,COD,,0.0,27.0,0.0
ORD_067956,Credit Card,Razorpay,25.64,0.0,0.0
ORD_067957,UPI,Razorpay,65.63,0.0,0.0
ORD_067958,UPI,Cashfree,26.04,0.0,2072.0
ORD_067959,COD,,0.0,28.0,0.0
ORD_067960,COD,,0.0,30.0,0.0
ORD_067961,COD,,0.0,30.0,0.0
ORD_067962,Credit Card,Razorpay,51.88,0.0,2510.0
ORD_067963,COD,,0.0,25.0,0.0
ORD_067964,Credit Card,Razorpay,48.05,0.0,0.0
ORD_067965,COD,,0.0,27.0,218.0
ORD_067966,COD,,0.0,0.0,0.0
ORD_067967,COD,,0.0,28.0,0.0
ORD_067968,UPI,Cashfree,19.75,0.0,0.0
ORD_067969,UPI,Razorpay,22.94,0.0,1557.0
ORD_067970,UPI,Cashfree,34.32,0.0,1524.0
ORD_067971,COD,,0.0,28.0,0.0
ORD_067972,Wallet,Cashfree,12.28,0.0,0.0
ORD_067973,COD,,0.0,25.0,0.0
ORD_067974,COD,,0.0,30.0,0.0
ORD_067975,UPI,Cashfree,15.62,0.0,0.0
ORD_067976,UPI,Razorpay,7.95,0.0,0.0
ORD_067977,UPI,Cashfree,17.1,0.0,0.0
ORD_067978,UPI,PayU,5.61,0.0,0.0
ORD_067979,COD,,0.0,30.0,0.0
ORD_067980,Credit Card,Cashfree,8.6,0.0,0.0
ORD_067981,COD,,0.0,27.0,0.0
ORD_067982,COD,,0.0,0.0,0.0
ORD_067983,Credit Card,PayU,19.53,0.0,0.0
ORD_067984,COD,,0.0,28.0,0.0
ORD_067985,COD,,0.0,28.0,0.0
ORD_067986,UPI,Razorpay,17.05,0.0,0.0
ORD_067987,COD,,0.0,28.0,0.0
ORD_067988,UPI,PayU,12.06,0.0,0.0
ORD_067989,COD,,0.0,27.0,0.0
ORD_067990,COD,,0.0,28.0,0.0
ORD_067991,COD,,0.0,25.0,0.0
ORD_067992,Debit Card,Razorpay,8.05,0.0,0.0
ORD_067993,COD,,0.0,28.0,0.0
ORD_067994,COD,,0.0,25.0,0.0
ORD_067995,UPI,Razorpay,7.61,0.0,0.0
ORD_067996,COD,,0.0,30.0,0.0
ORD_067997,Credit Card,Razorpay,17.85,0.0,0.0
ORD_067998,COD,,0.0,0.0,0.0
ORD_067999,COD,,0.0,28.0,0.0
ORD_068000,UPI,Razorpay,37.5,0.0,0.0
ORD_068001,COD,,0.0,30.0,0.0
ORD_068002,COD,,0.0,30.0,0.0
ORD_068003,COD,,0.0,27.0,0.0
ORD_068004,COD,,0.0,25.0,0.0
ORD_068005,COD,,0.0,28.0,0.0
ORD_068006,Wallet,Cashfree,22.21,0.0,0.0
ORD_068007,Credit Card,Razorpay,10.45,0.0,0.0
ORD_068008,COD,,0.0,25.0,0.0
ORD_068009,COD,,0.0,0.0,0.0
ORD_068010,UPI,Razorpay,15.97,0.0,723.0
ORD_068011,Credit Card,Razorpay,28.85,0.0,0.0
ORD_068012,COD,,0.0,28.0,0.0
ORD_068013,UPI,Cashfree,27.51,0.0,0.0
ORD_068014,COD,,0.0,0.0,0.0
ORD_068015,Credit Card,Cashfree,14.36,0.0,0.0
ORD_068016,COD,,0.0,28.0,0.0
ORD_068017,COD,,0.0,28.0,0.0
ORD_068018,COD,,0.0,28.0,0.0
ORD_068019,Credit Card,Cashfree,26.01,0.0,0.0
ORD_068020,COD,,0.0,27.0,0.0
ORD_068021,COD,,0.0,28.0,0.0
ORD_068022,Credit Card,Razorpay,40.61,0.0,0.0
ORD_068023,Debit Card,Razorpay,30.67,0.0,0.0
ORD_068024,Credit Card,PayU,15.0,0.0,0.0
ORD_068025,COD,,0.0,25.0,0.0
ORD_068026,COD,,0.0,25.0,0.0
ORD_068027,Credit Card,PayU,13.17,0.0,0.0
ORD_068028,COD,,0.0,28.0,0.0
ORD_068029,COD,,0.0,27.0,0.0
ORD_068030,Credit Card,Razorpay,22.16,0.0,0.0
ORD_068031,COD,,0.0,27.0,0.0
ORD_068032,Debit Card,Razorpay,13.93,0.0,0.0
ORD_068033,UPI,Razorpay,33.38,0.0,0.0
ORD_068034,Credit Card,PayU,29.84,0.0,0.0
ORD_068035,UPI,Razorpay,32.93,0.0,0.0
ORD_068036,UPI,Cashfree,46.09,0.0,0.0
ORD_068037,Credit Card,Cashfree,32.33,0.0,0.0
ORD_068038,Debit Card,PayU,7.16,0.0,0.0
ORD_068039,COD,,0.0,30.0,0.0
ORD_068040,UPI,Razorpay,20.52,0.0,0.0
ORD_068041,COD,,0.0,28.0,819.0
ORD_068042,COD,,0.0,28.0,0.0
ORD_068043,COD,,0.0,0.0,0.0
ORD_068044,Credit Card,Razorpay,37.88,0.0,0.0
ORD_068045,Debit Card,Razorpay,9.15,0.0,0.0
ORD_068046,COD,,0.0,30.0,0.0
ORD_068047,COD,,0.0,0.0,0.0
ORD_068048,COD,,0.0,25.0,0.0
ORD_068049,COD,,0.0,28.0,0.0
ORD_068050,UPI,Cashfree,31.16,0.0,0.0
ORD_068051,UPI,PayU,24.67,0.0,0.0
ORD_068052,COD,,0.0,30.0,0.0
ORD_068053,UPI,Razorpay,48.35,0.0,0.0
ORD_068054,COD,,0.0,25.0,0.0
ORD_068055,COD,,0.0,28.0,0.0
ORD_068056,COD,,0.0,28.0,0.0
ORD_068057,COD,,0.0,28.0,3588.0
ORD_068058,UPI,PayU,5.82,0.0,0.0
ORD_068059,Credit Card,Cashfree,4.81,0.0,0.0
ORD_068060,UPI,Razorpay,11.75,0.0,0.0
ORD_068061,UPI,Cashfree,10.77,0.0,0.0
ORD_068062,Debit Card,Razorpay,50.1,0.0,0.0
ORD_068063,COD,,0.0,28.0,0.0
ORD_068064,COD,,0.0,28.0,0.0
ORD_068065,COD,,0.0,30.0,0.0
ORD_068066,COD,,0.0,27.0,0.0
ORD_068067,Credit Card,Cashfree,30.93,0.0,0.0
ORD_068068,COD,,0.0,30.0,0.0
ORD_068069,COD,,0.0,27.0,0.0
ORD_068070,COD,,0.0,28.0,0.0
ORD_068071,COD,,0.0,28.0,0.0
ORD_068072,COD,,0.0,28.0,840.0
ORD_068073,COD,,0.0,30.0,0.0
ORD_068074,UPI,Cashfree,4.88,0.0,0.0
ORD_068075,COD,,0.0,30.0,0.0
ORD_068076,COD,,0.0,28.0,0.0
ORD_068077,UPI,PayU,27.86,0.0,0.0
ORD_068078,COD,,0.0,28.0,0.0
ORD_068079,Credit Card,Cashfree,17.8,0.0,966.0
ORD_068080,COD,,0.0,28.0,0.0
ORD_068081,COD,,0.0,28.0,0.0
ORD_068082,UPI,Razorpay,48.91,0.0,0.0
ORD_068083,UPI,Cashfree,6.66,0.0,0.0
ORD_068084,UPI,Razorpay,67.68,0.0,0.0
ORD_068085,COD,,0.0,28.0,0.0
ORD_068086,COD,,0.0,0.0,0.0
ORD_068087,COD,,0.0,30.0,0.0
ORD_068088,Debit Card,Cashfree,21.04,0.0,0.0
ORD_068089,COD,,0.0,28.0,0.0
ORD_068090,UPI,Razorpay,18.76,0.0,0.0
ORD_068091,Credit Card,PayU,50.61,0.0,0.0
ORD_068092,UPI,Razorpay,15.18,0.0,0.0
ORD_068093,COD,,0.0,28.0,0.0
ORD_068094,COD,,0.0,30.0,0.0
ORD_068095,Wallet,Cashfree,15.84,0.0,0.0
ORD_068096,Credit Card,Razorpay,47.06,0.0,0.0
ORD_068097,UPI,Razorpay,10.44,0.0,0.0
ORD_068098,COD,,0.0,25.0,0.0
ORD_068099,COD,,0.0,0.0,0.0
ORD_068100,UPI,Razorpay,44.17,0.0,2771.0
ORD_068101,COD,,0.0,27.0,0.0
ORD_068102,Debit Card,Razorpay,12.99,0.0,0.0
ORD_068103,COD,,0.0,25.0,0.0
ORD_068104,COD,,0.0,30.0,0.0
ORD_068105,UPI,Razorpay,31.64,0.0,0.0
ORD_068106,UPI,Cashfree,8.79,0.0,0.0
ORD_068107,Debit Card,Razorpay,7.11,0.0,0.0
ORD_068108,COD,,0.0,28.0,0.0
ORD_068109,UPI,Razorpay,5.77,0.0,0.0
ORD_068110,COD,,0.0,0.0,0.0
ORD_068111,COD,,0.0,28.0,0.0
ORD_068112,Credit Card,Cashfree,5.22,0.0,0.0
ORD_068113,UPI,Razorpay,51.08,0.0,0.0
ORD_068114,COD,,0.0,28.0,0.0
ORD_068115,COD,,0.0,25.0,0.0
ORD_068116,COD,,0.0,30.0,0.0
ORD_068117,Debit Card,Cashfree,60.11,0.0,4284.0
ORD_068118,COD,,0.0,28.0,0.0
ORD_068119,Credit Card,PayU,17.29,0.0,0.0
ORD_068120,Credit Card,PayU,54.48,0.0,0.0
ORD_068121,COD,,0.0,0.0,532.0
ORD_068122,UPI,Razorpay,13.74,0.0,0.0
ORD_068123,COD,,0.0,0.0,0.0
ORD_068124,COD,,0.0,0.0,0.0
ORD_068125,Credit Card,PayU,26.8,0.0,0.0
ORD_068126,COD,,0.0,28.0,805.0
ORD_068127,COD,,0.0,30.0,0.0
ORD_068128,Credit Card,Razorpay,87.72,0.0,0.0
ORD_068129,COD,,0.0,25.0,0.0
ORD_068130,COD,,0.0,27.0,0.0
ORD_068131,COD,,0.0,27.0,0.0
ORD_068132,Credit Card,Cashfree,28.89,0.0,0.0
ORD_068133,COD,,0.0,25.0,0.0
ORD_068134,Debit Card,Cashfree,15.82,0.0,0.0
ORD_068135,COD,,0.0,25.0,0.0
ORD_068136,COD,,0.0,25.0,0.0
ORD_068137,UPI,Cashfree,25.78,0.0,2058.0
ORD_068138,Wallet,Razorpay,36.66,0.0,0.0
ORD_068139,Debit Card,PayU,16.86,0.0,0.0
ORD_068140,COD,,0.0,27.0,0.0
ORD_068141,COD,,0.0,25.0,0.0
ORD_068142,COD,,0.0,27.0,0.0
ORD_068143,UPI,Razorpay,38.88,0.0,0.0
ORD_068144,COD,,0.0,30.0,0.0
ORD_068145,UPI,Cashfree,22.19,0.0,0.0
ORD_068146,UPI,Razorpay,10.27,0.0,0.0
ORD_068147,COD,,0.0,28.0,0.0
ORD_068148,UPI,Razorpay,17.18,0.0,0.0
ORD_068149,Debit Card,PayU,47.27,0.0,0.0
ORD_068150,COD,,0.0,28.0,589.0
ORD_068151,COD,,0.0,25.0,0.0
ORD_068152,COD,,0.0,30.0,0.0
ORD_068153,COD,,0.0,28.0,903.0
ORD_068154,COD,,0.0,30.0,0.0
ORD_068155,UPI,,27.02,0.0,0.0
ORD_068156,COD,,0.0,28.0,0.0
ORD_068157,Credit Card,Razorpay,9.17,0.0,0.0
ORD_068158,Debit Card,Razorpay,40.75,0.0,0.0
ORD_068159,COD,,0.0,28.0,0.0
ORD_068160,COD,,0.0,0.0,0.0
ORD_068161,COD,,0.0,0.0,0.0
ORD_068162,COD,,0.0,0.0,0.0
ORD_068163,UPI,Cashfree,9.34,0.0,0.0
ORD_068164,COD,,0.0,28.0,0.0
ORD_068165,COD,,0.0,27.0,0.0
ORD_068166,COD,,0.0,30.0,0.0
ORD_068167,COD,,0.0,30.0,0.0
ORD_068168,Debit Card,Razorpay,7.46,0.0,0.0
ORD_068169,COD,,0.0,28.0,0.0
ORD_068170,COD,,0.0,28.0,0.0
ORD_068171,COD,,0.0,25.0,0.0
ORD_068172,COD,,0.0,28.0,0.0
ORD_068173,UPI,PayU,36.38,0.0,0.0
ORD_068174,UPI,PayU,50.68,0.0,0.0
ORD_068175,COD,,0.0,28.0,0.0
ORD_068176,COD,,0.0,28.0,0.0
ORD_068177,UPI,Cashfree,31.69,0.0,0.0
ORD_068178,Debit Card,Cashfree,13.32,0.0,566.0
ORD_068179,Debit Card,Razorpay,18.75,0.0,0.0
ORD_068180,UPI,Razorpay,32.94,0.0,0.0
ORD_068181,COD,,0.0,25.0,0.0
ORD_068182,COD,,0.0,30.0,0.0
ORD_068183,Credit Card,Razorpay,29.64,0.0,1386.0
ORD_068184,COD,,0.0,28.0,0.0
ORD_068185,COD,,0.0,25.0,1500.0
ORD_068186,Credit Card,Cashfree,90.6,0.0,0.0
ORD_068187,COD,,0.0,25.0,0.0
ORD_068188,COD,,0.0,0.0,0.0
ORD_068189,COD,,0.0,25.0,0.0
ORD_068190,COD,,0.0,30.0,0.0
ORD_068191,UPI,Razorpay,30.05,0.0,0.0
ORD_068192,COD,,0.0,25.0,0.0
ORD_068193,COD,,0.0,25.0,0.0
ORD_068194,UPI,PayU,8.28,0.0,0.0
ORD_068195,COD,,0.0,25.0,0.0
ORD_068196,COD,,0.0,25.0,0.0
ORD_068197,COD,,0.0,28.0,0.0
ORD_068198,UPI,PayU,25.23,0.0,0.0
ORD_068199,COD,,0.0,0.0,0.0
ORD_068200,COD,,0.0,25.0,0.0
ORD_068201,Credit Card,Razorpay,12.72,0.0,0.0
ORD_068202,Debit Card,Razorpay,8.55,0.0,0.0
ORD_068203,COD,,0.0,25.0,539.0
ORD_068204,COD,,0.0,27.0,0.0
ORD_068205,Credit Card,Cashfree,17.64,0.0,0.0
ORD_068206,COD,,0.0,28.0,0.0
ORD_068207,COD,,0.0,27.0,0.0
ORD_068208,COD,,0.0,27.0,0.0
ORD_068209,Credit Card,Razorpay,6.69,0.0,0.0
ORD_068210,UPI,Razorpay,9.34,0.0,0.0
ORD_068211,COD,,0.0,25.0,0.0
ORD_068212,COD,,0.0,0.0,597.0
ORD_068213,UPI,Razorpay,19.29,0.0,0.0
ORD_068214,COD,,0.0,30.0,0.0
ORD_068215,UPI,PayU,62.43,0.0,0.0
ORD_068216,Credit Card,Cashfree,31.88,0.0,0.0
ORD_068217,COD,,0.0,28.0,0.0
ORD_068218,COD,,0.0,28.0,0.0
ORD_068219,COD,,0.0,27.0,0.0
ORD_068220,Debit Card,Cashfree,15.19,0.0,0.0
ORD_068221,COD,,0.0,25.0,0.0
ORD_068222,UPI,Razorpay,9.62,0.0,497.0
ORD_068223,COD,,0.0,27.0,0.0
ORD_068224,COD,,0.0,27.0,0.0
ORD_068225,COD,,0.0,28.0,0.0
ORD_068226,COD,,0.0,30.0,1402.0
ORD_068227,Credit Card,Cashfree,28.99,0.0,0.0
ORD_068228,COD,,0.0,28.0,0.0
ORD_068229,COD,,0.0,0.0,0.0
ORD_068230,COD,,0.0,27.0,0.0
ORD_068231,UPI,Razorpay,4.31,0.0,0.0
ORD_068232,Debit Card,PayU,25.59,0.0,0.0
ORD_068233,Debit Card,Razorpay,5.07,0.0,0.0
ORD_068234,COD,,0.0,27.0,0.0
ORD_068235,Wallet,Razorpay,17.81,0.0,0.0
ORD_068236,COD,,0.0,27.0,0.0
ORD_068237,Debit Card,Cashfree,9.38,0.0,0.0
ORD_068238,COD,,0.0,28.0,0.0
ORD_068239,COD,,0.0,30.0,0.0
ORD_068240,Debit Card,Razorpay,39.74,0.0,0.0
ORD_068241,COD,,0.0,25.0,0.0
ORD_068242,Credit Card,Razorpay,68.37,0.0,0.0
ORD_068243,Credit Card,Razorpay,9.85,0.0,0.0
ORD_068244,Credit Card,Razorpay,24.76,0.0,0.0
ORD_068245,Credit Card,Razorpay,5.58,0.0,0.0
ORD_068246,COD,,0.0,30.0,0.0
ORD_068247,COD,,0.0,0.0,0.0
ORD_068248,Credit Card,Razorpay,8.7,0.0,0.0
ORD_068249,COD,,0.0,27.0,0.0
ORD_068250,COD,,0.0,27.0,0.0
ORD_068251,Debit Card,Cashfree,20.54,0.0,0.0
ORD_068252,Credit Card,PayU,10.19,0.0,0.0
ORD_068253,UPI,Razorpay,30.01,0.0,0.0
ORD_068254,COD,,0.0,27.0,0.0
ORD_068255,COD,,0.0,0.0,0.0
ORD_068256,COD,,0.0,28.0,0.0
ORD_068257,COD,,0.0,25.0,0.0
ORD_068258,Wallet,Razorpay,19.28,0.0,0.0
ORD_068259,Credit Card,Cashfree,15.94,0.0,0.0
ORD_068260,COD,,0.0,28.0,0.0
ORD_068261,COD,,0.0,25.0,0.0
ORD_068262,UPI,Razorpay,7.66,0.0,0.0
ORD_068263,COD,,0.0,25.0,0.0
ORD_068264,Debit Card,Razorpay,84.28,0.0,4042.0
ORD_068265,COD,,0.0,28.0,0.0
ORD_068266,UPI,Cashfree,24.76,0.0,0.0
ORD_068267,UPI,Razorpay,28.86,0.0,0.0
ORD_068268,COD,,0.0,25.0,0.0
ORD_068269,COD,,0.0,28.0,0.0
ORD_068270,UPI,Cashfree,21.17,0.0,0.0
ORD_068271,UPI,Cashfree,17.15,0.0,0.0
ORD_068272,COD,,0.0,28.0,0.0
ORD_068273,COD,,0.0,25.0,0.0
ORD_068274,COD,,0.0,25.0,0.0
ORD_068275,UPI,Cashfree,12.71,0.0,0.0
ORD_068276,UPI,Razorpay,21.95,0.0,0.0
ORD_068277,COD,,0.0,28.0,0.0
ORD_068278,UPI,Razorpay,16.27,0.0,0.0
ORD_068279,UPI,Cashfree,50.18,0.0,0.0
ORD_068280,Credit Card,Razorpay,58.68,0.0,0.0
ORD_068281,Wallet,Razorpay,58.46,0.0,2912.0
ORD_068282,UPI,Razorpay,32.69,0.0,0.0
ORD_068283,Credit Card,Razorpay,14.75,0.0,0.0
ORD_068284,Credit Card,PayU,7.75,0.0,0.0
ORD_068285,COD,,0.0,0.0,0.0
ORD_068286,Credit Card,Razorpay,39.4,0.0,0.0
ORD_068287,COD,,0.0,28.0,0.0
ORD_068288,COD,,0.0,28.0,0.0
ORD_068289,Debit Card,Cashfree,7.7,0.0,0.0
ORD_068290,UPI,Cashfree,16.43,0.0,0.0
ORD_068291,UPI,Cashfree,34.02,0.0,0.0
ORD_068292,Debit Card,PayU,23.35,0.0,0.0
ORD_068293,UPI,Cashfree,34.37,0.0,0.0
ORD_068294,Credit Card,Cashfree,10.63,0.0,0.0
ORD_068295,COD,,0.0,28.0,0.0
ORD_068296,COD,,0.0,28.0,0.0
ORD_068297,UPI,Razorpay,6.82,0.0,0.0
ORD_068298,UPI,Cashfree,10.88,0.0,0.0
ORD_068299,COD,,0.0,25.0,0.0
ORD_068300,Credit Card,Cashfree,27.84,0.0,0.0
ORD_068301,Wallet,Cashfree,14.41,0.0,0.0
ORD_068302,UPI,Cashfree,11.33,0.0,567.0
ORD_068303,Credit Card,Razorpay,10.5,0.0,0.0
ORD_068304,COD,,0.0,28.0,0.0
ORD_068305,COD,,0.0,25.0,0.0
ORD_068306,UPI,Cashfree,26.68,0.0,0.0
ORD_068307,COD,,0.0,28.0,0.0
ORD_068308,Credit Card,Razorpay,22.12,0.0,0.0
ORD_068309,Credit Card,Razorpay,8.78,0.0,0.0
ORD_068310,Debit Card,Razorpay,18.82,0.0,0.0
ORD_068311,COD,,0.0,27.0,0.0
ORD_068312,COD,,0.0,25.0,0.0
ORD_068313,Credit Card,PayU,45.38,0.0,0.0
ORD_068314,Debit Card,Razorpay,5.87,0.0,421.0
ORD_068315,COD,,0.0,25.0,0.0
ORD_068316,UPI,Razorpay,22.92,0.0,0.0
ORD_068317,UPI,Razorpay,25.65,0.0,0.0
ORD_068318,Credit Card,Razorpay,71.29,0.0,0.0
ORD_068319,COD,,0.0,25.0,0.0
ORD_068320,UPI,Cashfree,48.91,0.0,0.0
ORD_068321,Debit Card,Razorpay,5.99,0.0,0.0
ORD_068322,COD,,0.0,28.0,0.0
ORD_068323,COD,,0.0,25.0,0.0
ORD_068324,Credit Card,Razorpay,44.69,0.0,0.0
ORD_068325,UPI,PayU,4.06,0.0,0.0
ORD_068326,UPI,PayU,6.8,0.0,562.0
ORD_068327,COD,,0.0,25.0,0.0
ORD_068328,COD,,0.0,30.0,0.0
ORD_068329,Debit Card,Cashfree,10.85,0.0,0.0
