customer_id,customer_unique_id,first_order_date,city,state,pincode,acquisition_channel
CUST_057090,UID_495424568,2025-10-24,Mysuru,Karnataka,570575,Influencer
CUST_057091,UID_676124108,2025-04-08,Delhi,Delhi,110263,
CUST_057092,UID_554909602,2025-11-07,Noida,Uttar Pradesh,201676,Google
CUST_057093,UID_568709159,2025-10-16,Pune,Maharashtra,411679,Organic
CUST_057094,UID_471913783,2025-02-12,Bhubaneswar,Odisha,751604,Organic
CUST_057095,UID_337340339,2025-01-22,Bhopal,Madhya Pradesh,462165,Meta
CUST_057096,UID_963817814,2025-11-10,Gurugram,Haryana,122051,Influencer
CUST_057097,UID_553705415,2025-06-29,Noida,Uttar Pradesh,201834,Meta
CUST_057098,UID_415660054,2025-09-12,Noida,Uttar Pradesh,201849,Meta
CUST_057099,UID_523242788,2025-05-08,Ghaziabad,Uttar Pradesh,201074,Meta
CUST_057100,UID_679716565,2025-04-14,Noida,Uttar Pradesh,201210,Meta
CUST_057101,UID_231309977,2025-05-27,Dehradun,Uttarakhand,248259,Google
CUST_057102,UID_983025059,2025-05-30,Coimbatore,Tamil Nadu,641553,Google
CUST_057103,UID_312950223,2025-04-12,Kolkata,West Bengal,700785,Google
CUST_057104,UID_193259063,2025-07-21,Lucknow,Uttar Pradesh,226456,Google
CUST_057105,UID_493615594,2025-02-06,Surat,Gujarat,395520,Google
CUST_057106,UID_969268024,2025-04-23,Mysuru,Karnataka,570575,Organic
CUST_057107,UID_434841131,2025-09-10,Lucknow,Uttar Pradesh,226283,Influencer
CUST_057108,UID_618621101,2025-06-18,Mumbai,Maharashtra,400687,Meta
CUST_057109,UID_217017746,2025-10-21,Chennai,Tamil Nadu,600389,Google
CUST_057110,UID_546688809,2025-04-11,Delhi,Delhi,110624,Meta
CUST_057111,UID_314537568,2025-03-02,Mumbai,Maharashtra,400281,Google
CUST_057112,UID_104307907,2025-01-29,Amritsar,Punjab,143515,Meta
CUST_057113,UID_632614284,2025-07-20,Noida,Uttar Pradesh,201458,Meta
CUST_057114,UID_572292658,2025-01-22,Chandigarh,Chandigarh,160245,Meta
CUST_057115,UID_994210100,2025-09-11,Guwahati,Assam,781791,Google
CUST_057116,UID_585642095,2025-06-02,Amritsar,Punjab,143252,Affiliate
CUST_057117,UID_946071850,2025-05-31,Nagpur,Maharashtra,440172,Organic
CUST_057118,UID_149523855,2025-12-16,Chandigarh,Chandigarh,160290,Influencer
CUST_057119,UID_806028648,2025-06-20,Gurugram,Haryana,122893,Affiliate
CUST_057120,UID_307965308,2025-01-11,Indore,Madhya Pradesh,452722,Meta
CUST_057121,UID_970998200,2025-03-25,Chandigarh,Chandigarh,160245,Meta
CUST_057122,UID_755307465,2025-10-07,Patna,Bihar,800408,Meta
CUST_057123,UID_278190243,2025-02-16,Noida,Uttar Pradesh,201413,Affiliate
CUST_057124,UID_359612291,2025-11-22,Coimbatore,Tamil Nadu,641756,Organic
CUST_057125,UID_161630290,2025-02-22,Pune,Maharashtra,411130,Organic
CUST_057126,UID_284958325,2025-01-20,Kolkata,West Bengal,700988,Affiliate
CUST_057127,UID_682806307,2025-12-01,Mysuru,Karnataka,570620,Google
CUST_057128,UID_155403116,2025-04-27,Dehradun,Uttarakhand,248695,Influencer
CUST_057129,UID_564311323,2025-02-09,Mysuru,Karnataka,570402,Google
CUST_057130,UID_297914635,2025-05-05,Nagpur,Maharashtra,440375,Influencer
CUST_057131,UID_480588528,2025-03-17,Guwahati,Assam,781415,Influencer
CUST_057132,UID_171854543,2025-01-13,Amritsar,Punjab,143673,Meta
CUST_057133,UID_438685884,2025-03-21,Patna,Bihar,800032,Google
CUST_057134,UID_756468115,2025-10-13,Vadodara,Gujarat,390354,Google
CUST_057135,UID_322542879,2025-06-08,Coimbatore,Tamil Nadu,641568,Organic
CUST_057136,UID_539798883,2025-04-06,Dehradun,Uttarakhand,248319,Google
CUST_057137,UID_354762205,2025-03-01,Chennai,Tamil Nadu,600201,Organic
CUST_057138,UID_904109381,2025-10-09,Delhi,Delhi,110015,Google
CUST_057139,UID_210236725,2025-03-16,Guwahati,Assam,781445,Google
CUST_057140,UID_536320094,2025-04-01,Amritsar,Punjab,143455,Meta
CUST_057141,UID_755003030,2025-04-01,Ranchi,Jharkhand,834655,Google
CUST_057142,UID_963709462,2025-01-24,Noida,Uttar Pradesh,201676,Organic
CUST_057143,UID_994982768,2025-07-20,Gurugram,Haryana,122487,Organic
CUST_057144,UID_533776575,2025-08-27,Delhi,Delhi,110827,Google
CUST_057145,UID_739059924,2025-02-10,Gurugram,Haryana,122893,Influencer
CUST_057146,UID_425676084,2025-10-28,Mumbai,Maharashtra,400905,Meta
CUST_057147,UID_959201810,2025-02-09,Hyderabad,Telangana,500336,Meta
CUST_057148,UID_651182321,2025-04-13,Siliguri,West Bengal,734459,Google
CUST_057149,UID_484748379,2025-07-26,Indore,Madhya Pradesh,452767,Google
CUST_057150,UID_377734516,2025-12-17,Bhubaneswar,Odisha,751589,Organic
CUST_057151,UID_327180256,2025-08-05,Surat,Gujarat,395302,Meta
CUST_057152,UID_974417326,2025-01-14,Kochi,Kerala,682982,Meta
CUST_057153,UID_401365913,2025-01-29,Dehradun,Uttarakhand,248883,Organic
CUST_057154,UID_941500105,2025-02-26,Bhopal,Madhya Pradesh,462353,Affiliate
CUST_057155,UID_104093542,2025-08-19,Nagpur,Maharashtra,440939,
CUST_057156,UID_663085844,2025-08-13,Chennai,Tamil Nadu,600141,Organic
CUST_057157,UID_832558157,2025-06-28,Delhi,Delhi,110218,Google
CUST_057158,UID_117543199,2025-11-01,Delhi,Delhi,110451,Meta
CUST_057159,UID_159180871,2025-07-25,Mumbai,Maharashtra,400296,Organic
CUST_057160,UID_434213962,2025-01-15,Ahmedabad,Gujarat,380077,Organic
CUST_057161,UID_384328557,2025-04-17,Ghaziabad,Uttar Pradesh,201653,Meta
CUST_057162,UID_279043447,2025-07-26,Pune,Maharashtra,411130,Meta
CUST_057163,UID_551733999,2025-10-02,Bhubaneswar,Odisha,751777,Affiliate
CUST_057164,UID_624937285,2025-06-19,Mumbai,Maharashtra,400281,Influencer
CUST_057165,UID_876411228,2025-10-02,Dehradun,Uttarakhand,248883,
CUST_057166,UID_459532261,2025-09-17,Siliguri,West Bengal,734865,Google
CUST_057167,UID_816112560,2025-11-09,Delhi,Delhi,110827,Google
CUST_057168,UID_474916307,2025-01-27,Hyderabad,Telangana,500396,Meta
CUST_057169,UID_781790626,2025-01-25,Vadodara,Gujarat,390542,Organic
CUST_057170,UID_930675333,2025-03-22,Hyderabad,Telangana,500208,
CUST_057171,UID_468339570,2025-03-12,Delhi,Delhi,110045,Meta
CUST_057172,UID_913596924,2025-05-14,Lucknow,Uttar Pradesh,226659,Organic
CUST_057173,UID_605667152,2025-08-05,Bhopal,Madhya Pradesh,462759,Google
CUST_057174,UID_344170402,2025-10-22,Mumbai,Maharashtra,400469,Meta
CUST_057175,UID_872910308,2025-02-26,Amritsar,Punjab,143109,Google
CUST_057176,UID_661073506,2025-06-28,Noida,Uttar Pradesh,201225,Influencer
CUST_057177,UID_600766165,2025-08-19,Amritsar,Punjab,143500,Meta
CUST_057178,UID_879402250,2025-03-05,Delhi,Delhi,110045,Affiliate
CUST_057179,UID_686350763,2025-03-19,Chandigarh,Chandigarh,160260,Influencer
CUST_057180,UID_963949870,2025-08-13,Surat,Gujarat,395520,Meta
CUST_057181,UID_769580936,2025-10-10,Siliguri,West Bengal,734632,Meta
CUST_057182,UID_538101870,2025-05-14,Bhubaneswar,Odisha,751025,Meta
CUST_057183,UID_189350339,2025-05-27,Noida,Uttar Pradesh,201443,Influencer
CUST_057184,UID_415618893,2025-07-13,Indore,Madhya Pradesh,452301,Meta
CUST_057185,UID_712079419,2025-01-28,Guwahati,Assam,781385,Meta
CUST_057186,UID_157152958,2025-06-05,Lucknow,Uttar Pradesh,226486,Meta
CUST_057187,UID_542255356,2025-05-03,Gurugram,Haryana,122690,Organic
CUST_057188,UID_708413191,2025-06-03,Amritsar,Punjab,143282,Google
CUST_057189,UID_359976744,2025-02-02,Pune,Maharashtra,411476,Organic
CUST_057190,UID_885508547,2025-03-21,Surat,Gujarat,395896,Google
CUST_057191,UID_902399016,2025-10-08,Amritsar,Punjab,143124,Influencer
CUST_057192,UID_678893307,2025-10-19,Lucknow,Uttar Pradesh,226689,
CUST_057193,UID_674717558,2025-12-12,Kolkata,West Bengal,700161,Organic
CUST_057194,UID_349514397,2025-07-26,Kochi,Kerala,682358,Google
CUST_057195,UID_921730327,2025-03-20,Patna,Bihar,800829,Meta
CUST_057196,UID_545044278,2025-05-21,Mumbai,Maharashtra,400311,Meta
CUST_057197,UID_160486666,2025-09-22,Surat,Gujarat,395505,Google
CUST_057198,UID_414115057,2025-09-02,Siliguri,West Bengal,734647,Meta
CUST_057199,UID_805626855,2025-07-09,Ahmedabad,Gujarat,380746,Affiliate
CUST_057200,UID_619055612,2025-05-04,Dehradun,Uttarakhand,248725,Organic
CUST_057201,UID_627824758,2025-06-30,Mumbai,Maharashtra,400326,Organic
CUST_057202,UID_721312916,2025-02-06,Jaipur,Rajasthan,302855,
CUST_057203,UID_371275360,2025-03-01,Chennai,Tamil Nadu,600126,Organic
CUST_057204,UID_336075900,2025-06-24,Gurugram,Haryana,122051,Google
CUST_057205,UID_889019095,2025-03-13,Nagpur,Maharashtra,440112,Organic
CUST_057206,UID_539877807,2025-03-17,Coimbatore,Tamil Nadu,641989,Google
CUST_057207,UID_817421626,2025-10-07,Bengaluru,Karnataka,560164,Google
CUST_057208,UID_667551408,2025-06-05,Bhubaneswar,Odisha,751792,Affiliate
CUST_057209,UID_620985406,2025-10-09,Patna,Bihar,800784,Influencer
CUST_057210,UID_818325170,2025-08-13,Nagpur,Maharashtra,440751,Google
CUST_057211,UID_305571436,2025-10-02,Pune,Maharashtra,411070,Influencer
CUST_057212,UID_520617566,2025-06-20,Jaipur,Rajasthan,302449,Google
CUST_057213,UID_583181814,2025-09-08,Delhi,Delhi,110075,Meta
CUST_057214,UID_149154291,2025-01-10,Chennai,Tamil Nadu,600795,Meta
CUST_057215,UID_999712630,2025-01-14,Pune,Maharashtra,411318,Google
CUST_057216,UID_647881764,2025-09-08,Hyderabad,Telangana,500960,Meta
CUST_057217,UID_196338215,2025-05-29,Dehradun,Uttarakhand,248056,Meta
CUST_057218,UID_490089166,2025-04-04,Kolkata,West Bengal,700409,Google
CUST_057219,UID_988433659,2025-03-10,Hyderabad,Telangana,500569,Meta
CUST_057220,UID_621354042,2025-06-22,Vadodara,Gujarat,390745,Google
CUST_057221,UID_299665508,2025-03-19,Ghaziabad,Uttar Pradesh,201826,Google
CUST_057222,UID_142489961,2025-02-20,Vadodara,Gujarat,390354,Google
CUST_057223,UID_841260306,2025-06-29,Kolkata,West Bengal,700221,Meta
CUST_057224,UID_824637048,2025-10-15,Ghaziabad,Uttar Pradesh,201247,Affiliate
CUST_057225,UID_602862538,2025-09-03,Coimbatore,Tamil Nadu,641147,Meta
CUST_057226,UID_779405492,2025-08-23,Noida,Uttar Pradesh,201443,Organic
CUST_057227,UID_915430234,2025-09-19,Bengaluru,Karnataka,560946,Organic
CUST_057228,UID_802062673,2025-03-15,Hyderabad,Telangana,500990,Organic
CUST_057229,UID_263404858,2025-10-11,Jaipur,Rajasthan,302246,Google
CUST_057230,UID_560696331,2025-10-30,Vadodara,Gujarat,390091,
CUST_057231,UID_285739106,2025-01-29,Pune,Maharashtra,411145,Organic
CUST_057232,UID_781923972,2025-04-18,Chandigarh,Chandigarh,160260,Meta
CUST_057233,UID_660884089,2025-11-04,Delhi,Delhi,110406,Organic
CUST_057234,UID_887464108,2025-08-14,Jaipur,Rajasthan,302494,Google
CUST_057235,UID_565779690,2025-09-28,Bengaluru,Karnataka,560773,Organic
CUST_057236,UID_902985723,2025-09-27,Ranchi,Jharkhand,834407,Organic
CUST_057237,UID_419550018,2025-09-24,Pune,Maharashtra,411506,Organic
CUST_057238,UID_122070694,2025-02-15,Kolkata,West Bengal,700612,Organic
CUST_057239,UID_696129789,2025-03-19,Gurugram,Haryana,122284,Meta
CUST_057240,UID_414215248,2025-01-11,Chennai,Tamil Nadu,600953,Organic
CUST_057241,UID_135324801,2025-11-07,Bhopal,Madhya Pradesh,462120,Organic
CUST_057242,UID_583704530,2025-05-26,Ahmedabad,Gujarat,380077,Influencer
CUST_057243,UID_125362742,2025-02-28,Gurugram,Haryana,122487,Influencer
CUST_057244,UID_562645796,2025-10-27,Noida,Uttar Pradesh,201270,Affiliate
CUST_057245,UID_593541923,2025-01-12,Nagpur,Maharashtra,440984,Google
CUST_057246,UID_467064222,2025-03-16,Mumbai,Maharashtra,400920,Organic
CUST_057247,UID_391852112,2025-10-02,Indore,Madhya Pradesh,452113,Influencer
CUST_057248,UID_713980266,2025-11-12,Chandigarh,Chandigarh,160260,Affiliate
CUST_057249,UID_163541127,2025-03-04,Dehradun,Uttarakhand,248274,Google
CUST_057250,UID_936287601,2025-02-11,Bhubaneswar,Odisha,751401,Google
CUST_057251,UID_863991436,2025-03-30,Guwahati,Assam,781054,Meta
CUST_057252,UID_215113395,2025-06-14,Patna,Bihar,800626,Organic
CUST_057253,UID_419672188,2025-01-11,Chandigarh,Chandigarh,160275,Meta
CUST_057254,UID_526935804,2025-03-28,Ghaziabad,Uttar Pradesh,201871,Organic
CUST_057255,UID_616670486,2025-10-09,Bengaluru,Karnataka,560382,Organic
CUST_057256,UID_948397511,2025-12-13,Surat,Gujarat,395114,Organic
CUST_057257,UID_123980781,2025-03-07,Mysuru,Karnataka,570417,Organic
CUST_057258,UID_959518316,2025-06-25,Vadodara,Gujarat,390091,Meta
CUST_057259,UID_683148777,2025-04-05,Noida,Uttar Pradesh,201631,Meta
CUST_057260,UID_541619091,2025-10-04,Ahmedabad,Gujarat,380889,Meta
CUST_057261,UID_388657617,2025-06-01,Chennai,Tamil Nadu,600938,Meta
CUST_057262,UID_793438097,2025-02-19,Amritsar,Punjab,143064,Meta
CUST_057263,UID_135624951,2025-10-25,Vadodara,Gujarat,390918,Meta
CUST_057264,UID_272943298,2025-04-07,Coimbatore,Tamil Nadu,641801,Meta
CUST_057265,UID_874856944,2025-09-09,Dehradun,Uttarakhand,248101,Meta
CUST_057266,UID_824343350,2025-07-14,Ahmedabad,Gujarat,380310,Affiliate
CUST_057267,UID_512421686,2025-01-11,Bhubaneswar,Odisha,751604,Meta
CUST_057268,UID_456048628,2025-01-26,Coimbatore,Tamil Nadu,641959,Google
CUST_057269,UID_398663401,2025-09-15,Noida,Uttar Pradesh,201864,Meta
CUST_057270,UID_221341454,2025-02-21,Bhopal,Madhya Pradesh,462962,Google
CUST_057271,UID_311384457,2025-02-15,Lucknow,Uttar Pradesh,226877,Meta
CUST_057272,UID_318819923,2025-04-18,Noida,Uttar Pradesh,201270,Influencer
CUST_057273,UID_206012534,2025-09-07,Bhubaneswar,Odisha,751228,Google
CUST_057274,UID_502555245,2025-08-27,Kolkata,West Bengal,700221,Organic
CUST_057275,UID_393775812,2025-03-26,Hyderabad,Telangana,500539,Google
CUST_057276,UID_909957969,2025-10-17,Chandigarh,Chandigarh,160448,Google
CUST_057277,UID_548985895,2025-04-26,Pune,Maharashtra,411303,Google
CUST_057278,UID_318140656,2025-05-12,Vadodara,Gujarat,390294,Meta
CUST_057279,UID_566143842,2025-07-27,Surat,Gujarat,395084,Organic
CUST_057280,UID_290514687,2025-03-04,Ahmedabad,Gujarat,380686,Google
CUST_057281,UID_379307585,2025-10-23,Gurugram,Haryana,122630,Google
CUST_057282,UID_894326660,2025-07-01,Surat,Gujarat,395708,Influencer
CUST_057283,UID_774022656,2025-08-31,Nagpur,Maharashtra,440736,
CUST_057284,UID_494116675,2025-12-01,Lucknow,Uttar Pradesh,226298,Meta
CUST_057285,UID_514258393,2025-02-07,Mumbai,Maharashtra,400732,Affiliate
CUST_057286,UID_602543736,2025-04-12,Ahmedabad,Gujarat,380889,Meta
CUST_057287,UID_733164845,2025-09-07,Bhubaneswar,Odisha,751995,Affiliate
CUST_057288,UID_753580451,2025-03-17,Jaipur,Rajasthan,302667,Organic
CUST_057289,UID_730427476,2025-11-28,Ghaziabad,Uttar Pradesh,201435,Organic
CUST_057290,UID_845046065,2025-01-15,Nagpur,Maharashtra,440736,Meta
CUST_057291,UID_254454692,2025-03-29,Pune,Maharashtra,411521,Affiliate
CUST_057292,UID_247017231,2025-10-22,Delhi,Delhi,110233,Google
CUST_057293,UID_108463845,2025-03-01,Lucknow,Uttar Pradesh,226689,Meta
CUST_057294,UID_816294758,2025-02-12,Ranchi,Jharkhand,834392,Organic
CUST_057295,UID_379578884,2025-04-16,Surat,Gujarat,395520,
CUST_057296,UID_302381445,2025-09-28,Delhi,Delhi,110624,Organic
CUST_057297,UID_268423187,2025-09-08,Vadodara,Gujarat,390512,Meta
CUST_057298,UID_718952894,2025-07-20,Gurugram,Haryana,122457,Meta
CUST_057299,UID_526843816,2025-12-03,Kolkata,West Bengal,700582,Meta
CUST_057300,UID_963735759,2025-04-06,Bengaluru,Karnataka,560976,Google
CUST_057301,UID_719655969,2025-10-12,Kolkata,West Bengal,700973,Meta
CUST_057302,UID_626243630,2025-02-09,Ghaziabad,Uttar Pradesh,201683,Influencer
CUST_057303,UID_897004143,2025-03-14,Pune,Maharashtra,411897,Meta
CUST_057304,UID_378570525,2025-05-13,Chennai,Tamil Nadu,600765,Meta
CUST_057305,UID_829694045,2025-02-23,Pune,Maharashtra,411882,Meta
CUST_057306,UID_104671832,2025-01-26,Mysuru,Karnataka,570823,Influencer
CUST_057307,UID_731076291,2025-10-29,Chennai,Tamil Nadu,600374,Organic
CUST_057308,UID_797699750,2025-09-14,Guwahati,Assam,781039,Meta
CUST_057309,UID_167239595,2025-03-05,Jaipur,Rajasthan,302697,Google
CUST_057310,UID_735510090,2025-02-02,Coimbatore,Tamil Nadu,641222,Meta
CUST_057311,UID_581025676,2025-02-27,Nagpur,Maharashtra,440330,Meta
CUST_057312,UID_915849182,2025-01-26,Indore,Madhya Pradesh,452722,Meta
CUST_057313,UID_272783093,2025-11-03,Amritsar,Punjab,143267,Google
CUST_057314,UID_592691914,2025-03-11,Siliguri,West Bengal,734632,Meta
CUST_057315,UID_102497717,2025-09-09,Chandigarh,Chandigarh,160711,Meta
CUST_057316,UID_855163379,2025-03-06,Ghaziabad,Uttar Pradesh,201871,Organic
CUST_057317,UID_211799698,2025-05-07,Kochi,Kerala,682982,Organic
CUST_057318,UID_155508775,2025-09-30,Amritsar,Punjab,143485,Meta
CUST_057319,UID_720825868,2025-11-19,Patna,Bihar,800829,Influencer
CUST_057320,UID_311191782,2025-09-16,Ghaziabad,Uttar Pradesh,201450,Meta
CUST_057321,UID_420858088,2025-09-08,Siliguri,West Bengal,734662,Organic
CUST_057322,UID_846360719,2025-06-30,Vadodara,Gujarat,390933,Influencer
CUST_057323,UID_613105000,2025-02-24,Lucknow,Uttar Pradesh,226486,Meta
CUST_057324,UID_392066589,2025-08-21,Nagpur,Maharashtra,440563,
CUST_057325,UID_429233513,2025-02-19,Lucknow,Uttar Pradesh,226892,Influencer
CUST_057326,UID_565860546,2025-10-27,Pune,Maharashtra,411506,Meta
CUST_057327,UID_268937378,2025-07-04,Delhi,Delhi,110030,Meta
CUST_057328,UID_163529090,2025-09-19,Coimbatore,Tamil Nadu,641177,Meta
CUST_057329,UID_708823328,2025-04-01,Amritsar,Punjab,143921,Influencer
CUST_057330,UID_546257839,2025-04-24,Bhubaneswar,Odisha,751574,Meta
CUST_057331,UID_306062884,2025-09-28,Lucknow,Uttar Pradesh,226689,Organic
CUST_057332,UID_101343982,2025-04-15,Bhubaneswar,Odisha,751040,Google
CUST_057333,UID_621701776,2025-04-08,Bhubaneswar,Odisha,751371,Influencer
CUST_057334,UID_633894087,2025-06-21,Siliguri,West Bengal,734241,Google
CUST_057335,UID_628992981,2025-03-17,Ahmedabad,Gujarat,380122,Organic
CUST_057336,UID_179539778,2025-03-10,Chennai,Tamil Nadu,600750,Organic
CUST_057337,UID_834050521,2025-02-08,Surat,Gujarat,395490,Meta
CUST_057338,UID_911257520,2025-04-02,Bhopal,Madhya Pradesh,462556,Meta
CUST_057339,UID_425043897,2025-09-26,Indore,Madhya Pradesh,452737,Meta
CUST_057340,UID_129716863,2025-02-04,Surat,Gujarat,395941,Influencer
CUST_057341,UID_905049558,2025-04-29,Dehradun,Uttarakhand,248462,Affiliate
CUST_057342,UID_682263535,2025-07-19,Lucknow,Uttar Pradesh,226907,Meta
CUST_057343,UID_523238987,2025-11-06,Chandigarh,Chandigarh,160290,Meta
CUST_057344,UID_129318554,2025-04-20,Surat,Gujarat,395317,Meta
CUST_057345,UID_169380509,2025-08-26,Kolkata,West Bengal,700394,Meta
CUST_057346,UID_250500884,2025-06-02,Bengaluru,Karnataka,560991,Meta
CUST_057347,UID_919874952,2025-01-12,Dehradun,Uttarakhand,248898,Google
CUST_057348,UID_714760006,2025-05-22,Delhi,Delhi,110045,Meta
CUST_057349,UID_169750075,2025-03-16,Mysuru,Karnataka,570402,Meta
CUST_057350,UID_811347757,2025-10-10,Ghaziabad,Uttar Pradesh,201638,Meta
CUST_057351,UID_265695484,2025-04-15,Vadodara,Gujarat,390309,Google
CUST_057352,UID_987818325,2025-03-03,Surat,Gujarat,395941,Influencer
CUST_057353,UID_213619801,2025-06-15,Amritsar,Punjab,143673,Influencer
CUST_057354,UID_852999587,2025-03-06,Patna,Bihar,800175,Influencer
CUST_057355,UID_377706150,2025-09-20,Vadodara,Gujarat,390527,Organic
CUST_057356,UID_465067696,2025-05-17,Amritsar,Punjab,143049,Affiliate
CUST_057357,UID_497233170,2025-02-17,Chennai,Tamil Nadu,600968,Google
CUST_057358,UID_309454894,2025-04-20,Hyderabad,Telangana,500381,Organic
CUST_057359,UID_863571080,2025-01-11,Patna,Bihar,800844,Organic
CUST_057360,UID_244851896,2025-01-25,Kochi,Kerala,682185,Meta
CUST_057361,UID_652760389,2025-10-13,Ghaziabad,Uttar Pradesh,201841,Organic
CUST_057362,UID_430749452,2025-08-11,Bengaluru,Karnataka,560367,Google
CUST_057363,UID_541337264,2025-04-30,Dehradun,Uttarakhand,248101,Organic
CUST_057364,UID_893901816,2025-03-20,Jaipur,Rajasthan,302885,Organic
CUST_057365,UID_527470826,2025-01-21,Bhubaneswar,Odisha,751837,Organic
CUST_057366,UID_735463469,2025-09-01,Indore,Madhya Pradesh,452504,Affiliate
CUST_057367,UID_656993561,2025-04-24,Nagpur,Maharashtra,440766,Google
CUST_057368,UID_395827558,2025-11-08,Kolkata,West Bengal,700221,Meta
CUST_057369,UID_249505894,2025-01-16,Indore,Madhya Pradesh,452722,Meta
CUST_057370,UID_706413655,2025-09-30,Surat,Gujarat,395114,Google
CUST_057371,UID_398220572,2025-10-24,Coimbatore,Tamil Nadu,641177,Meta
CUST_057372,UID_768585598,2025-01-11,Hyderabad,Telangana,500960,Influencer
CUST_057373,UID_751529502,2025-04-24,Coimbatore,Tamil Nadu,641613,Meta
CUST_057374,UID_902425033,2025-03-27,Surat,Gujarat,395708,Meta
CUST_057375,UID_800562276,2025-06-22,Mumbai,Maharashtra,400296,Meta
CUST_057376,UID_855143022,2025-09-24,Gurugram,Haryana,122066,Google
CUST_057377,UID_953449190,2025-03-30,Bhopal,Madhya Pradesh,462323,Google
CUST_057378,UID_972082141,2025-06-24,Noida,Uttar Pradesh,201661,Organic
CUST_057379,UID_818108029,2025-03-11,Bhopal,Madhya Pradesh,462744,Affiliate
CUST_057380,UID_879120336,2025-04-02,Ahmedabad,Gujarat,380889,Meta
CUST_057381,UID_974946787,2025-07-03,Kolkata,West Bengal,700973,
CUST_057382,UID_285871330,2025-08-08,Kochi,Kerala,682140,Organic
CUST_057383,UID_942102700,2025-11-30,Noida,Uttar Pradesh,201052,Organic
CUST_057384,UID_991657380,2025-03-07,Kochi,Kerala,682200,Meta
CUST_057385,UID_689534928,2025-01-18,Chennai,Tamil Nadu,600201,Affiliate
CUST_057386,UID_449210628,2025-01-27,Noida,Uttar Pradesh,201458,Meta
CUST_057387,UID_735178001,2025-10-09,Noida,Uttar Pradesh,201082,Organic
CUST_057388,UID_212910614,2025-12-04,Nagpur,Maharashtra,440187,Meta
CUST_057389,UID_377687226,2025-08-22,Patna,Bihar,800220,Influencer
CUST_057390,UID_597590115,2025-02-27,Kochi,Kerala,682967,Google
CUST_057391,UID_908757011,2025-04-16,Guwahati,Assam,781648,Influencer
CUST_057392,UID_506066439,2025-02-25,Pune,Maharashtra,411318,Meta
CUST_057393,UID_729428534,2025-10-02,Ghaziabad,Uttar Pradesh,201277,Affiliate
CUST_057394,UID_892044557,2025-01-30,Bhubaneswar,Odisha,751183,Influencer
CUST_057395,UID_290369849,2025-04-12,Bengaluru,Karnataka,560991,Influencer
CUST_057396,UID_521317315,2025-03-24,Ghaziabad,Uttar Pradesh,201247,Meta
CUST_057397,UID_431930161,2025-07-05,Nagpur,Maharashtra,440578,Meta
CUST_057398,UID_696503568,2025-01-10,Kochi,Kerala,682967,Google
CUST_057399,UID_176106953,2025-06-08,Amritsar,Punjab,143718,Meta
CUST_057400,UID_316384045,2025-03-28,Ahmedabad,Gujarat,380528,Meta
CUST_057401,UID_817687473,2025-07-13,Ranchi,Jharkhand,834204,Affiliate
CUST_057402,UID_829686940,2025-08-07,Bhubaneswar,Odisha,751777,Organic
CUST_057403,UID_683034071,2025-11-10,Ghaziabad,Uttar Pradesh,201826,Google
CUST_057404,UID_786366645,2025-05-26,Hyderabad,Telangana,500960,Affiliate
CUST_057405,UID_493732702,2025-12-03,Gurugram,Haryana,122224,Google
CUST_057406,UID_483692180,2025-06-25,Lucknow,Uttar Pradesh,226877,Organic
CUST_057407,UID_109698816,2025-06-07,Noida,Uttar Pradesh,201458,Google
CUST_057408,UID_387354513,2025-01-15,Amritsar,Punjab,143906,Meta
CUST_057409,UID_972738977,2025-05-04,Jaipur,Rajasthan,302900,Influencer
CUST_057410,UID_795165396,2025-04-11,Kochi,Kerala,682200,Meta
CUST_057411,UID_648878471,2025-06-05,Kochi,Kerala,682215,Meta
CUST_057412,UID_404327171,2025-05-08,Bengaluru,Karnataka,560164,Google
CUST_057413,UID_254233948,2025-06-10,Noida,Uttar Pradesh,201473,Google
CUST_057414,UID_510048396,2025-01-13,Delhi,Delhi,110060,Google
CUST_057415,UID_524243024,2025-06-08,Indore,Madhya Pradesh,452361,Meta
CUST_057416,UID_377587273,2025-05-11,Chennai,Tamil Nadu,600156,Organic
CUST_057417,UID_512684441,2025-09-02,Surat,Gujarat,395723,Google
CUST_057418,UID_631700914,2025-06-11,Chennai,Tamil Nadu,600795,Meta
CUST_057419,UID_896590499,2025-05-14,Hyderabad,Telangana,500366,Organic
CUST_057420,UID_793119564,2025-05-05,Hyderabad,Telangana,500178,Influencer
CUST_057421,UID_996560286,2025-11-19,Nagpur,Maharashtra,440360,Meta
CUST_057422,UID_615079404,2025-11-02,Mysuru,Karnataka,570966,Meta
CUST_057423,UID_333338406,2025-06-19,Bengaluru,Karnataka,560119,Meta
CUST_057424,UID_164181050,2025-08-15,Siliguri,West Bengal,734647,Influencer
CUST_057425,UID_280551719,2025-03-15,Bhopal,Madhya Pradesh,462165,Meta
CUST_057426,UID_521284113,2025-11-12,Noida,Uttar Pradesh,201052,Meta
CUST_057427,UID_617901149,2025-10-22,Delhi,Delhi,110451,Organic
CUST_057428,UID_395227649,2025-05-11,Coimbatore,Tamil Nadu,641350,Google
CUST_057429,UID_840580204,2025-09-24,Ahmedabad,Gujarat,380889,Organic
CUST_057430,UID_646633966,2025-09-22,Ghaziabad,Uttar Pradesh,201871,Meta
CUST_057431,UID_574144882,2025-03-04,Surat,Gujarat,395332,Meta
